1,66.988,0.115,-38.862
2,66.987,0.115,-38.863
3,66.987,0.115,-38.864
4,66.986,0.115,-38.866
5,66.985,0.115,-38.867
6,66.984,0.115,-38.869
7,66.984,0.115,-38.87
8,66.983,0.115,-38.871
9,66.982,0.115,-38.873
10,66.985,0.115,-38.873
11,66.987,0.115,-38.873
12,66.99,0.115,-38.873
13,66.992,0.115,-38.873
14,66.995,0.115,-38.873
15,66.997,0.115,-38.873
16,67,0.115,-38.873
17,67.003,0.115,-38.873
18,67.005,0.115,-38.873
19,67.008,0.115,-38.873
20,67.01,0.115,-38.873
21,67.013,0.115,-38.873
22,67.015,0.115,-38.873
23,67.018,0.115,-38.873
24,67.018,0.115,-38.869
25,67.018,0.115,-38.865
26,67.018,0.115,-38.861
27,67.018,0.115,-38.857
28,67.018,0.115,-38.853
29,67.018,0.115,-38.848
30,67.018,0.115,-38.844
31,67.018,0.115,-38.84
32,67.018,0.115,-38.836
33,67.018,0.115,-38.836
34,67.018,0.115,-38.836
35,67.018,0.115,-38.836
36,67.38,0.115,-38.982
37,67.743,0.115,-39.127
38,68.105,0.115,-39.273
39,68.462,0.115,-39.412
40,68.819,0.115,-39.552
41,69.175,0.115,-39.691
42,69.532,0.115,-39.83
43,69.889,0.115,-39.97
44,70.246,0.115,-40.109
45,70.554,0.115,-40.231
46,70.862,0.115,-40.353
47,71.17,0.115,-40.475
48,71.479,0.115,-40.597
49,71.787,0.115,-40.719
50,72.095,0.115,-40.842
51,72.404,0.115,-40.964
52,72.712,0.115,-41.086
53,73.02,0.115,-41.208
54,73.328,0.115,-41.33
55,73.637,0.115,-41.452
56,73.945,0.115,-41.574
57,74.253,0.115,-41.696
58,74.561,0.115,-41.818
59,74.807,0.115,-41.92
60,75.053,0.115,-42.022
61,75.298,0.115,-42.124
62,75.544,0.115,-42.225
63,75.789,0.115,-42.327
64,76.005,0.115,-42.416
65,76.221,0.115,-42.504
66,76.436,0.115,-42.592
67,76.652,0.115,-42.681
68,76.867,0.115,-42.769
69,77.083,0.115,-42.857
70,77.298,0.115,-42.945
71,77.462,0.115,-43
72,77.626,0.115,-43.055
73,77.789,0.115,-43.109
74,77.953,0.115,-43.164
75,78.117,0.115,-43.218
76,78.281,0.115,-43.273
77,78.291,0.115,-43.231
78,78.301,0.115,-43.19
79,78.311,0.115,-43.148
80,78.321,0.115,-43.106
81,78.331,0.115,-43.065
82,78.341,0.115,-43.023
83,78.351,0.115,-42.982
84,78.355,0.115,-42.945
85,78.36,0.115,-42.909
86,78.364,0.115,-42.873
87,78.368,0.115,-42.836
88,78.373,0.115,-42.8
89,78.377,0.115,-42.764
90,78.382,0.115,-42.727
91,78.386,0.115,-42.691
92,78.396,0.115,-42.658
93,78.405,0.115,-42.625
94,78.415,0.115,-42.592
95,78.424,0.115,-42.559
96,78.434,0.115,-42.526
97,78.443,0.115,-42.493
98,78.453,0.115,-42.46
99,78.463,0.115,-42.426
100,78.472,0.115,-42.393
101,78.482,0.115,-42.36
102,78.491,0.115,-42.327
103,78.505,0.115,-42.291
104,78.519,0.115,-42.255
105,78.533,0.115,-42.218
106,78.547,0.115,-42.182
107,78.561,0.115,-42.145
108,78.702,0.115,-41.612
109,78.842,0.115,-41.079
110,78.982,0.115,-40.545
111,79.123,0.115,-39.964
112,79.263,0.115,-39.382
113,79.404,0.115,-38.8
114,79.544,0.115,-38.218
115,79.656,0.115,-37.673
116,79.768,0.115,-37.127
117,79.881,0.115,-36.582
118,79.993,0.115,-36.036
119,80.105,0.115,-35.491
120,80.19,0.115,-34.992
121,80.276,0.115,-34.494
122,80.361,0.115,-33.995
123,80.446,0.115,-33.496
124,80.531,0.115,-32.997
125,80.617,0.115,-32.499
126,80.702,0.115,-32
127,80.757,0.115,-31.553
128,80.812,0.115,-31.106
129,80.867,0.115,-30.66
130,80.922,0.115,-30.213
131,80.977,0.115,-29.766
132,81.033,0.115,-29.319
133,81.088,0.115,-28.873
134,81.126,0.115,-28.521
135,81.164,0.115,-28.17
136,81.202,0.115,-27.818
137,81.24,0.115,-27.467
138,81.278,0.115,-27.115
139,81.316,0.115,-26.764
140,81.354,0.115,-26.412
141,81.392,0.115,-26.061
142,81.43,0.115,-25.709
143,81.468,0.115,-25.358
144,81.506,0.115,-25.006
145,81.544,0.115,-24.655
146,81.561,0.115,-24.388
147,81.579,0.115,-24.121
148,81.596,0.115,-23.855
149,81.614,0.115,-23.588
150,81.632,0.115,-23.321
151,81.649,0.115,-23.055
152,81.667,0.115,-22.788
153,81.684,0.115,-22.521
154,81.702,0.115,-22.255
155,81.719,0.115,-21.988
156,81.737,0.115,-21.721
157,81.754,0.115,-21.455
158,81.767,0.115,-21.226
159,81.78,0.115,-20.998
160,81.793,0.115,-20.77
161,81.805,0.115,-20.542
162,81.818,0.115,-20.314
163,81.831,0.115,-20.086
164,81.844,0.115,-19.858
165,81.856,0.115,-19.63
166,81.869,0.115,-19.402
167,81.882,0.115,-19.174
168,81.895,0.115,-18.945
169,81.887,0.115,-18.945
170,81.88,0.115,-18.945
171,81.872,0.115,-18.945
172,81.865,0.115,-18.945
173,81.857,0.115,-18.945
174,81.85,0.115,-18.945
175,81.842,0.115,-18.945
176,81.835,0.115,-18.945
177,81.827,0.115,-18.945
178,81.82,0.115,-18.945
179,81.812,0.115,-18.945
180,81.805,0.115,-18.945
181,81.797,0.115,-18.945
182,81.789,0.115,-18.945
183,81.779,0.115,-18.94
184,81.769,0.115,-18.935
185,81.759,0.115,-18.93
186,81.749,0.115,-18.925
187,81.739,0.115,-18.919
188,81.729,0.115,-18.914
189,81.719,0.115,-18.909
190,81.709,0.115,-18.904
191,81.699,0.115,-18.899
192,81.689,0.115,-18.894
193,81.679,0.115,-18.888
194,81.669,0.115,-18.883
195,81.659,0.115,-18.878
196,81.649,0.115,-18.873
197,81.649,0.115,-18.909
198,81.754,0.115,-19
199,81.86,0.115,-19.091
200,82.149,0.115,-19.473
201,82.439,0.115,-19.855
202,82.728,0.115,-20.236
203,83.018,0.115,-20.618
204,83.289,0.115,-20.977
205,83.561,0.115,-21.336
206,83.833,0.115,-21.695
207,84.105,0.115,-22.055
208,84.377,0.115,-22.414
209,84.649,0.115,-22.773
210,84.921,0.115,-23.132
211,85.193,0.115,-23.491
212,85.447,0.115,-23.795
213,85.702,0.115,-24.1
214,85.956,0.115,-24.405
215,86.211,0.115,-24.709
216,86.465,0.115,-25.014
217,86.719,0.115,-25.318
218,86.974,0.115,-25.623
